,loss,a,b,ga,gb
0,0.440400749653039,0.09563007824639905,-0.23789650708238172,-0.8713165353745935,-0.23789650708238175
1,0.4395853702937662,0.09650139478177364,-0.23765861057529933,-0.870445218839219,-0.23765861057529936
2,0.4387716208778327,0.09737184000061286,-0.23742095196472404,-0.8695747736203798,-0.23742095196472407
3,0.43795949814698154,0.09824141477423323,-0.23718353101275932,-0.8687051988467595,-0.23718353101275938
4,0.4371489988494694,0.09911011997307999,-0.23694634748174656,-0.8678364936479126,-0.23694634748174656
5,0.4363401197400531,0.0999779564667279,-0.2367094011342648,-0.8669686571542647,-0.23670940113426475
6,0.4355328575799764,0.10084492512388217,-0.23647269173313054,-0.8661016884971106,-0.23647269173313054
7,0.43472720913695767,0.10171102681237928,-0.2362362190413974,-0.8652355868086133,-0.2362362190413974
8,0.43392317118517665,0.10257626239918789,-0.235999982822356,-0.8643703512218047,-0.235999982822356
9,0.43312074050526117,0.1034406327504097,-0.23576398283953365,-0.8635059808705831,-0.2357639828395336
10,0.4323199138842748,0.10430413873128028,-0.23552821885669412,-0.8626424748897126,-0.23552821885669414
11,0.43152068811570393,0.10516678120616998,-0.23529269063783742,-0.8617798324148228,-0.23529269063783745
12,0.43072305999944427,0.10602856103858481,-0.23505739794719957,-0.8609180525824079,-0.2350573979471995
13,0.429927026341789,0.10688947909116722,-0.23482234054925238,-0.8600571345298254,-0.23482234054925238
14,0.4291325839554155,0.10774953622569705,-0.23458751820870313,-0.8591970773952956,-0.2345875182087031
15,0.42833972965937234,0.10860873330309234,-0.23435293069049443,-0.8583378803179003,-0.23435293069049443
16,0.4275484602790669,0.10946707118341024,-0.23411857775980394,-0.8574795424375824,-0.2341185777598039
17,0.4267587726462527,0.11032455072584783,-0.23388445918204412,-0.8566220628951449,-0.23388445918204412
18,0.4259706635990166,0.11118117278874298,-0.23365057472286208,-0.8557654408322497,-0.23365057472286213
19,0.4251841299817658,0.11203693822957524,-0.23341692414813922,-0.8549096753914175,-0.23341692414813917
20,0.42439916864521604,0.11289184790496666,-0.2331835072239911,-0.854054765716026,-0.23318350722399112
21,0.42361577644637793,0.11374590267068269,-0.2329503237167671,-0.8532007109503099,-0.2329503237167671
22,0.4228339502485453,0.114599103381633,-0.23271737339305035,-0.8523475102393596,-0.23271737339305035
23,0.42205368692128215,0.11545145089187235,-0.2324846560196573,-0.8514951627291204,-0.23248465601965734
24,0.42127498334041014,0.11630294605460147,-0.23225217136363763,-0.8506436675663913,-0.2322521713636377
25,0.42049783638799637,0.11715358972216786,-0.232019919192274,-0.8497930238988249,-0.23201991919227405
26,0.4197222429523405,0.11800338274606668,-0.23178789927308172,-0.8489432308749261,-0.23178789927308174
27,0.41894819992796245,0.1188523259769416,-0.23155611137380863,-0.848094287644051,-0.23155611137380874
28,0.41817570421559014,0.11970042026458566,-0.2313245552624348,-0.8472461933564069,-0.23132455526243478
29,0.4174047527221468,0.12054766645794207,-0.2310932307071724,-0.8463989471630505,-0.2310932307071724
30,0.41663534236073896,0.12139406540510513,-0.23086213747646522,-0.8455525482158875,-0.23086213747646522
31,0.4158674700506435,0.12223961795332101,-0.23063127533898875,-0.8447069956676717,-0.2306312753389888
32,0.415101132717296,0.12308432494898869,-0.23040064406364977,-0.843862288672004,-0.23040064406364974
33,0.41433632729227776,0.12392818723766069,-0.2301702434195861,-0.843018426383332,-0.23017024341958614
34,0.41357305071330425,0.12477120566404402,-0.22994007317616652,-0.8421754079569487,-0.2299400731761665
35,0.41281129992421206,0.12561338107200098,-0.22971013310299035,-0.8413332325489917,-0.22971013310299038
36,0.41205107187494716,0.12645471430454996,-0.22948042296988735,-0.8404918993164426,-0.2294804229698873
37,0.4112923635215529,0.12729520620386642,-0.22925094254691747,-0.8396514074171262,-0.22925094254691747
38,0.410535171826157,0.12813485761128354,-0.22902169160437055,-0.8388117560097091,-0.2290216916043706
39,0.40977949375696016,0.12897366936729326,-0.22879266991276617,-0.8379729442536995,-0.22879266991276614
40,0.4090253262882237,0.12981164231154696,-0.2285638772428534,-0.8371349713094458,-0.22856387724285343
41,0.40827266640025733,0.1306487772828564,-0.22833531336561055,-0.8362978363381363,-0.22833531336561055
42,0.4075215110794069,0.13148507511919452,-0.22810697805224495,-0.835461538501798,-0.22810697805224492
43,0.40677185731804283,0.13232053665769633,-0.2278788710741927,-0.8346260769632963,-0.22787887107419272
44,0.4060237021145477,0.13315516273465963,-0.2276509922031185,-0.833791450886333,-0.22765099220311852
45,0.40527704247330437,0.13398895418554596,-0.22742334121091537,-0.8329576594354466,-0.22742334121091534
46,0.404531875404684,0.1348219118449814,-0.22719591786970444,-0.8321247017760113,-0.22719591786970447
47,0.40378819792503373,0.13565403654675742,-0.22696872195183473,-0.8312925770742354,-0.22696872195183473
48,0.4030460070566652,0.13648532912383166,-0.2267417532298829,-0.8304612844971611,-0.22674175322988288
49,0.40230529982784263,0.1373157904083288,-0.22651501147665304,-0.8296308232126639,-0.226515011476653
50,0.4015660732727705,0.13814542123154147,-0.22628849646517638,-0.8288011923894513,-0.22628849646517635
51,0.4008283244315819,0.13897422242393093,-0.2260622079687112,-0.8279723911970619,-0.2260622079687112
52,0.4000920503503269,0.13980219481512798,-0.22583614576074248,-0.8271444188058648,-0.2258361457607425
53,0.3993572480809603,0.14062933923393384,-0.22561030961498174,-0.8263172743870589,-0.22561030961498177
54,0.3986239146813301,0.1414556565083209,-0.22538469930536675,-0.8254909571126718,-0.2253846993053667
55,0.3978920472151658,0.14228114746543358,-0.2251593146060614,-0.8246654661555591,-0.2251593146060614
56,0.39716164275206645,0.14310581293158914,-0.22493415529145533,-0.8238408006894036,-0.22493415529145536
57,0.3964326983674888,0.14392965373227853,-0.22470922113616387,-0.8230169598887142,-0.22470922113616384
58,0.3957052111427358,0.14475267069216724,-0.22448451191502772,-0.8221939429288254,-0.2244845119150277
59,0.39497917816494515,0.14557486463509606,-0.22426002740311268,-0.8213717489858966,-0.22426002740311263
60,0.3942545965270772,0.14639623638408195,-0.22403576737570957,-0.8205503772369108,-0.22403576737570957
61,0.39353146332790323,0.14721678676131886,-0.22381173160833387,-0.8197298268596738,-0.22381173160833395
62,0.39280977567199443,0.14803651658817854,-0.22358791987672552,-0.818910097032814,-0.22358791987672555
63,0.3920895306697098,0.14885542668521135,-0.2233643319568488,-0.8180911869357813,-0.22336433195684882
64,0.3913707254371847,0.14967351787214714,-0.22314096762489194,-0.8172730957488455,-0.22314096762489194
65,0.3906533570963195,0.15049079096789597,-0.22291782665726706,-0.8164558226530967,-0.22291782665726703
66,0.3899374227747677,0.15130724679054908,-0.2226949088306098,-0.8156393668304436,-0.22269490883060977
67,0.3892229196059246,0.1521228861573795,-0.22247221392177918,-0.8148237274636131,-0.22247221392177924
68,0.38850984472891603,0.15293770988484312,-0.2222497417078574,-0.8140089037361495,-0.22224974170785738
69,0.3877981952885866,0.15375171878857927,-0.22202749196614954,-0.8131948948324135,-0.22202749196614951
70,0.3870879684354884,0.1545649136834117,-0.2218054644741834,-0.8123816999375809,-0.22180546447418342
71,0.38637916132586964,0.15537729538334927,-0.22158365900970922,-0.8115693182376433,-0.22158365900970922
72,0.38567177112166284,0.1561888647015869,-0.22136207535069952,-0.8107577489194057,-0.22136207535069952
73,0.3849657949904743,0.1569996224505063,-0.22114071327534882,-0.8099469911704864,-0.22114071327534884
74,0.38426123010557206,0.1578095694416768,-0.22091957256207348,-0.8091370441793159,-0.22091957256207342
75,0.38355807364587474,0.1586187064858561,-0.2206986529895114,-0.8083279071351365,-0.2206986529895114
76,0.3828563227959403,0.15942703439299125,-0.2204779543365219,-0.8075195792280012,-0.22047795433652184
77,0.382155974745955,0.16023455397221925,-0.22025747638218537,-0.8067120596487735,-0.22025747638218537
78,0.3814570266917215,0.16104126603186802,-0.2200372189058032,-0.8059053475891247,-0.22003721890580316
79,0.38075947583464836,0.16184717137945714,-0.21981718168689737,-0.8050994422415355,-0.2198171816868974
80,0.38006331938173865,0.16265227082169867,-0.21959736450521047,-0.804294342799294,-0.21959736450521045
81,0.3793685545455782,0.16345656516449797,-0.21937776714070525,-0.8034900484564946,-0.21937776714070525
82,0.3786751785443253,0.16426005521295448,-0.21915838937356455,-0.8026865584080383,-0.21915838937356458
83,0.3779831886016989,0.16506274177136251,-0.218939230984191,-0.8018838718496302,-0.21893923098419096
84,0.37729258194696774,0.16586462564321214,-0.2187202917532068,-0.8010819879777806,-0.2187202917532068
85,0.3766033558149395,0.16666570763118993,-0.2185015714614536,-0.8002809059898027,-0.2185015714614537
86,0.37591550744594904,0.16746598853717973,-0.21828306988999216,-0.7994806250838129,-0.21828306988999213
87,0.37522903408584835,0.16826546916226354,-0.21806478682010216,-0.7986811444587292,-0.2180647868201022
88,0.3745439329859944,0.16906415030672226,-0.21784672203328206,-0.7978824633142704,-0.21784672203328212
89,0.3738602014032392,0.16986203277003653,-0.21762887531124878,-0.7970845808509562,-0.21762887531124878
90,0.37317783659991777,0.17065911735088748,-0.21741124643593754,-0.7962874962701051,-0.2174112464359376
91,0.3724968358438382,0.1714554048471576,-0.2171938351895016,-0.7954912087738351,-0.21719383518950167
